uti,reporting_counterparty,counterparty,trade_date,notional,product_type
UTI00138876L77G56HZU6F3NB5O1ZIY,CreditSuisse,Client_450,2024-10-27 01:16:16,3188375.85,Bond
UTI00138877H973V4IA7JPE2A6F18UM,JPMorgan,,2024-04-23 04:48:06,8462833.64,EquitySwap
UTI00138878QVOJ78J4SVV59T2IZ5W0,CreditSuisse,Client_290,2025-02-26 23:01:30,3446903.65,EquitySwap
UTI00138879PE9UO76ALTB3QRQ2O8WB,DeutscheBank,Client_416,2024-04-06 10:44:21,1719622.58,FXForward
UTI00138880GCHQJOA0W159OVT97Z07,JPMorgan,Client_379,2025-03-30 18:31:12,231156.14,Repo
UTI00138881BWIF2E82XU0XDYZWGCAC,BankofAmerica,Client_193,2025-01-15 19:48:20,8290916.59,FXForward
UTI00138882JTCRWU9QZ1BF2KMF6VCQ,Citigroup,Client_392,2024-07-03 04:26:21,5783766.85,FXForward
UTI00138883IA1K8BU3XKZJJF404EFA,GoldmanSachs,Client_358,2024-03-07 11:52:23,3487141.88,Bond
UTI00138884RUL1P6G1XNHDC0JY420I,MorganStanley,Client_274,2025-03-02 12:21:10,4183652.62,Bond
UTI00138885QAYRG8O0H0QPC710SWGC,BNPParibas,Client_215,2025-02-04 23:06:54,2748182.81,IRS
UTI00138886DY3DF5ML3LD6239HQZ69,UBS,Client_431,2024-06-15 16:38:15,7666937.28,CDS
UTI00138887EJYIUFLHBT7KF460CK0Q,DeutscheBank,Client_373,2024-10-12 18:15:46,7798227.72,CDS
UTI001388887ZJD6O5RQJLR7WFSENWA,CreditSuisse,Client_87,2025-01-29 06:45:27,6320940.28,EquitySwap
UTI00138889ZQY0W6MK3UW50X19GCXY,MorganStanley,Client_11,2024-05-28 12:07:42,7031986.33,IRS
UTI001388906S7TN4AD3902U49UV1JZ,GoldmanSachs,Client_442,2024-01-17 03:17:41,8654873.04,FXForward
UTI00138891U7T1M0MHVJR3I7QYENKU,Citigroup,Client_159,2024-05-24 17:19:26,2841954.41,FXForward
UTI00138892TVZHUTT22CTCA8O07F3N,JPMorgan,Client_432,2024-03-07 21:20:47,4469767.91,Bond
UTI00138893W1D69SM6HK2VFGBDADC1,Citigroup,Client_274,2024-08-13 22:40:52,4271551.34,Repo
UTI00138894ZJXVNZZX6G2RX72RUIFS,Citigroup,Client_94,2025-02-16 22:06:50,6493430.09,IRS
UTI001388952BIBNSLCP0S80T0LLB7E,HSBC,Client_190,2025-03-25 17:03:09,3982880.18,EquitySwap
UTI0013889692NKBJJ1MR3Z54GTS8BQ,MorganStanley,Client_366,2025-03-20 19:40:05,5245966.16,Repo
UTI001388972STX3HK3KMTYJSUD1GMR,GoldmanSachs,Client_26,2024-01-08 15:58:12,801535.9,FXForward
UTI00138898AVY0DJC6J4N8902CTIHG,CreditSuisse,Client_115,2024-01-09 16:45:56,2019541.18,EquitySwap
UTI001388995FDIUQ52CT4WINWYNL1D,HSBC,Client_13,2024-10-24 02:19:14,3536014.66,EquitySwap
UTI00138900ZEE5NKEC1YPY9GG2HSIN,UBS,Client_85,2025-05-02 23:34:17,8196100.56,Bond
UTI00138901D5Z4OYQAOWOBNX2U2W1D,MorganStanley,Client_54,2024-10-15 00:45:30,4968840.2,FXForward
UTI00138902K7SLJNEQ3DOE2KHKJLW2,GoldmanSachs,Client_497,2025-02-01 10:10:36,8432939.92,FXForward
UTI00138903ZAGNYW70DVML96R48IBY,UBS,Client_343,2025-03-15 03:59:25,5736949.14,Bond
UTI001389045CZ9HOKW9TWSE4SVW0G6,DeutscheBank,Client_95,2024-01-17 21:49:20,5727029.5,Repo
UTI00138905OOSAUHUWIGPBEPVIR5KX,GoldmanSachs,Client_139,2024-11-20 06:55:10,4945863.89,CommoditySwap
UTI001389061HJT8B8YU7SCSIFMJ72G,GoldmanSachs,Client_497,2025-01-27 14:26:03,3303252.84,EquitySwap
UTI001389078S4TQQOVGTQP3OGW2OCJ,BankofAmerica,Client_487,2024-07-07 02:39:23,3558187.55,CDS
UTI0013890835BXCANNMMCYNPGWUN2L,BNPParibas,Client_354,2024-04-04 06:21:07,6169040.18,CommoditySwap
UTI0013890980IJOHJ8VZQWPWJLCUBB,UBS,Client_32,2025-02-06 13:35:13,3959433.79,CDS
UTI00138910YGNV3PLK6L56VQ4IZU9D,GoldmanSachs,Client_314,2025-04-04 22:52:54,5129689.33,Repo
UTI00138911Z6I4TJ9R3YDEYF49MGNP,DeutscheBank,Client_190,2024-10-19 22:55:07,3119365.63,EquitySwap
UTI001389128LUQBTDXB4XZBG6XMK7T,MorganStanley,Client_343,2024-04-07 10:06:08,,CommoditySwap
UTI00138913WLRWLN0SLUV7PFAP580P,BankofAmerica,Client_2,2024-03-25 11:22:09,1002156.67,Bond
UTI00138914NPR7TC6198C6YUB9TE8D,HSBC,Client_446,2024-12-19 00:21:05,2077752.22,EquitySwap
UTI001389157Q8SIO1SQLU7Q365M3XM,Citigroup,Client_254,2024-03-22 13:52:43,9961096.54,Bond
UTI00077040UNE5AWPO0ME3JZI33K4T,MorganStanley,Client_88,2024-07-01 15:06:38,8856084.85,Bond
UTI00138917ZME6VALQENO153IN4X6F,DeutscheBank,Client_418,2024-11-16 09:46:50,2532234.53,CDS
UTI00138918ESH9NQZ8TW5FI2IZHN4Z,UBS,Client_21,2025-05-28 00:40:33,7251216.27,CommoditySwap
UTI00138919NB0AFSK7GQJFRRTSSJ6Y,JPMorgan,,2024-03-25 01:14:09,320506.98,IRS
UTI0013892010RRWJ9VF0ALURQR0I3S,DeutscheBank,Client_393,2024-10-15 18:19:52,337718.31,Repo
UTI00138921YGH8FB4V1RPBSAXRF8HA,JPMorgan,Client_412,2025-03-15 09:46:46,8479747.71,EquitySwap
UTI001389228EUI44OQF76B74A2S5RJ,GoldmanSachs,Client_80,2024-02-19 21:32:07,3822005.75,CommoditySwap
UTI001389232Q3U390YYO3O6Q6ZX867,CreditSuisse,Client_73,2025-04-10 11:17:12,4713366.09,Bond
UTI00138924CQ4AQAIEZTTLPTHM2V2P,JPMorgan,Client_36,2024-08-22 01:23:19,2143260.83,Repo
UTI00138925AVPGOJMTHZU7KEI7SBFD,CreditSuisse,Client_46,2024-12-23 19:06:55,4598816.94,IRS
UTI001389268ZLX1MVRSUZVIMI3LH61,MorganStanley,Client_31,2024-10-31 11:10:03,2547638.33,IRS
UTI001389276GDXCZ0YNUWN2M4ILE54,BNPParibas,Client_387,2024-01-01 09:38:14,4337168.99,EquitySwap
UTI00138928VHGBJP9ZD6JUGOS2DWLC,HSBC,Client_20,2024-11-30 00:02:34,2136628.89,Repo
UTI00138929C9KR7SOR3WK70B1LW5RG,HSBC,Client_55,2024-09-12 11:25:54,4336005.43,IRS
UTI001389300E8FU78ZB5DB49CDHJ5Y,MorganStanley,Client_67,2024-09-03 23:19:47,4405636.28,Repo
UTI00138931NK9YU8LQPM2XU57LKSQX,BNPParibas,Client_469,2024-09-05 22:37:45,5689428.91,FXForward
UTI00082133SCWSBI0Y8TGTVYF7IWXN,MorganStanley,Client_286,2024-09-11 23:08:55,9365144.56,EquitySwap
UTI0013893343KNC06IQ1CJT93DXTW0,Citigroup,Client_52,2024-05-10 09:51:19,6821935.44,EquitySwap
UTI00138934CU94ILMDDC1WYFTEGSOL,Citigroup,Client_300,2024-08-26 02:14:56,491810.17,Bond
UTI0013893590WLBIBI1M8QDAQCIO06,BankofAmerica,Client_493,2024-11-13 08:59:02,8130471.29,IRS
UTI001389369OU3RA3WS0M7XIXJXD4Q,DeutscheBank,Client_403,2025-04-12 11:39:58,4819161.21,CDS
UTI001389377J26WIW23H3692UUA4W5,Citigroup,Client_298,2025-05-01 03:30:23,9524433.47,Repo
UTI00138938P7HX82K6D022X9KDM4GE,MorganStanley,Client_199,2025-01-23 14:39:12,5736755.04,EquitySwap
UTI00138939L94QZJ3CJLBFROHQJRXG,DeutscheBank,Client_462,2025-05-27 05:46:07,9956380.57,CommoditySwap
UTI00138940DG7ZU9V9BMP1Y21P00N1,BankofAmerica,Client_54,2024-02-07 06:25:16,7098887.03,EquitySwap
UTI001389414XTJGIVW1RBS4YKP89M3,HSBC,Client_132,2025-01-17 22:37:42,1222442.79,Bond
UTI00138942J1AOOSJR9S7SUUPPM4PY,GoldmanSachs,Client_157,,2027885.18,Repo
UTI00138943O5B9HQVEOY4W3HGAGCZA,Citigroup,Client_106,2025-03-07 08:00:39,965965.47,Bond
UTI00138944EPBNRZZPWF3DRSVH5EN6,DeutscheBank,Client_282,2025-02-22 18:51:34,6859262.86,Bond
UTI00138945XGHDT4OW8L6VAZV126SK,JPMorgan,Client_165,2025-04-19 13:00:40,4013757.25,IRS
UTI00138946AXK564BFFHHB3A5S8JI6,UBS,Client_458,2025-04-06 03:40:59,2841575.67,Repo
UTI0013894708FPIQ8513W9Q4NIPDQ4,DeutscheBank,Client_282,2024-11-17 17:21:57,7371636.46,FXForward
UTI00138948UHCPJ2P3ZJJHZ7DSP6DQ,UBS,Client_388,2024-03-18 23:06:34,6129192.27,CDS
UTI00138949WHOZAJ93004ITUBB5X6B,DeutscheBank,Client_252,2025-04-09 19:15:41,3766086.61,FXForward
UTI0013895061236FKHIUH9DCQCT6Y3,DeutscheBank,Client_480,2024-06-01 12:34:52,1286603.2,IRS
UTI00138951VDUCQJTWOEBGNSAEQDS9,Citigroup,Client_121,2024-11-25 00:16:57,1342438.88,Repo
UTI001389525RK68IX20YUMDS4E2L1Z,BankofAmerica,,2025-03-28 21:45:14,2028486.69,IRS
UTI00138953XBXQQI8XJ0F7X2RREKVU,BNPParibas,Client_33,2024-11-29 11:54:16,9284672.19,Repo
UTI001389543RV4MAJZJ4ZJR8J1P2QR,HSBC,Client_125,2024-04-24 09:12:32,2800904.6,CommoditySwap
UTI00138955BF1V94VGWOOEGEH76YCP,BankofAmerica,Client_187,2025-01-23 15:51:54,8917184.56,Bond
UTI00138956SJJ08VCMLDQYIAEGFEHP,JPMorgan,Client_242,2024-07-31 09:27:06,1794268.96,IRS
UTI0013895797U48N404990LX3NLL40,UBS,Client_391,2024-12-09 01:36:21,5177133.48,CDS
UTI00138958S6BNXHDXXS3J262PGJ18,GoldmanSachs,Client_345,2024-09-26 21:18:28,3936333.54,CommoditySwap
UTI001389597D90LRQAGCL769MBAUQ7,JPMorgan,Client_116,2024-05-30 13:55:22,4889061.98,EquitySwap
UTI00138960AWCKC63TJSOK6P7WZYK6,HSBC,Client_338,,7274710.54,FXForward
UTI0013896175YUKKCMKI5I2ELI5UHU,CreditSuisse,Client_390,2025-01-18 18:17:46,4566942.4,IRS
UTI00138962IWAZ8BXJWGIB0LV3UDXK,GoldmanSachs,Client_65,2024-09-21 15:15:05,6911281.95,CDS
UTI00138963W24MVUQ076OJVXOQHL0W,MorganStanley,Client_473,2024-02-04 10:36:57,5030726.87,Bond
UTI00138964SSIKQKHWLVCAH9K3J8ZO,JPMorgan,Client_432,2024-03-19 16:07:54,9112155.25,IRS
UTI00138965044QXWQ6ASDN82W9NY4W,UBS,Client_227,2024-05-09 05:00:27,8922375.94,FXForward
UTI001389669GGH348CDE82OFOFES4B,BNPParibas,Client_89,2024-01-26 16:50:45,7817910.28,CommoditySwap
UTI0013896768BNSBO9GQ5CSSI5Z4BO,JPMorgan,Client_443,2024-01-28 18:00:09,5244063.36,EquitySwap
UTI00138968JYUFYAE327RN1W4AT0EU,GoldmanSachs,Client_428,2025-05-22 12:58:41,2687426.01,FXForward
UTI00138969OCYW30977RYZLBMZ59PZ,HSBC,Client_394,,,FXForward
UTI00138970FVOVXGQCYT96O1FDGI48,GoldmanSachs,,2024-06-05 15:15:12,622120.44,Repo
UTI00138971G4PSXDMCTN9H1NGEEW8Y,,Client_110,2025-02-17 01:41:11,893650.14,CommoditySwap
UTI001389721LBYGZPZALA3PWQK6G7F,BankofAmerica,Client_256,2024-08-19 22:56:50,3471756.81,EquitySwap
UTI00138973UCYCSSWDEGL77ZOUO1LI,MorganStanley,Client_188,2024-07-10 18:53:41,4320985.2,CommoditySwap
UTI00138974UVJH8I28CRSMT6S1IKK0,BNPParibas,Client_298,2024-07-02 12:09:16,8038993.91,CDS
UTI00138975C4SBZQ5FP0RY2BB823X8,JPMorgan,Client_295,2025-02-15 05:40:15,286850.75,IRS
UTI00138976N7JESGUK6UI6U4EQDPAS,HSBC,Client_347,2025-03-15 00:13:29,2662024.76,IRS
UTI00138977U5O6JM335AGLS0QZ8WK8,HSBC,Client_47,2024-10-12 19:53:02,9494014.61,CommoditySwap
UTI00138978FCW8KZ7CJODYRPF7GELE,HSBC,Client_435,2024-05-17 23:40:35,9594903.65,CommoditySwap
UTI00138979OH92LEIXXVYU2XVFEDFA,Citigroup,Client_450,2025-03-25 23:41:24,1398716.26,FXForward
UTI001389808E02BEQ9SXQMXM93089T,MorganStanley,Client_34,2025-04-13 09:55:23,4912517.69,EquitySwap
UTI00138981TEWLTBUVOKE4W2ORW7PY,,Client_339,2024-10-28 00:14:13,512502.41,IRS
UTI00138982OST6WZT250P2LTAXBK2I,CreditSuisse,Client_127,2025-02-23 12:46:37,5709502.63,IRS
UTI00138983CN9MAYFFTWWQ5O89KE8U,GoldmanSachs,Client_147,2025-03-24 00:48:12,2001757.4,IRS
UTI001389847X8Z8YTNWNIXESG85GAU,GoldmanSachs,Client_332,2024-12-13 23:09:09,5988108.6,CDS
UTI0013898542GJPU80WZ72HLY0NTUQ,BankofAmerica,Client_456,2024-09-21 04:27:46,8523014.52,CDS
UTI00138986Z8B0OJ4KNT48FJOIFBB3,UBS,Client_108,2024-05-14 21:51:51,9060558.03,CDS
UTI00138987033ENQAAIRIP8FHTXBNH,DeutscheBank,Client_480,2024-12-14 21:08:48,3163956.22,CommoditySwap
UTI001389883AANRZJJTDEOCZAYBRZF,BankofAmerica,Client_373,2025-02-11 14:07:26,7382427.17,CDS
UTI00138989G4UKFPNWEQTE5L9FPBFI,JPMorgan,Client_312,2025-04-23 08:33:19,9161126.07,
UTI00138990TAY54JT6E96Z4U5WNKCI,Citigroup,Client_351,2025-02-14 05:09:31,8126677.63,Bond
UTI001389912B2T3H2GVRRBA5YW8Q1C,DeutscheBank,Client_324,2024-12-31 05:01:14,8156909.22,IRS
UTI001389928YTZHZFASMIQZ07F3T5T,Citigroup,Client_96,2025-05-22 06:36:09,8360908.41,Repo
UTI00138993EMAYCP52WNV97T5BXQSN,Citigroup,Client_125,2024-10-20 07:26:25,5512426.85,CDS
UTI00138994Y56KHTLHLNUC4JT6JLQX,Citigroup,Client_369,2024-06-02 23:27:54,3462506.06,Bond
UTI00138995PAFDOSVGB41MQTYYEHQT,UBS,Client_336,2024-06-30 16:41:48,5667687.47,IRS
UTI00138996V1V2U8SM7P4AWLX3NLRY,Citigroup,Client_331,2024-08-29 04:00:00,9254835.18,EquitySwap
UTI00138997IW9DETZ6OGO0AT6X4N23,CreditSuisse,,2024-02-14 16:36:36,4486594.35,CommoditySwap
UTI00138998HX41658RAESUFUC0L4YP,JPMorgan,Client_376,2024-06-16 06:57:07,8707983.54,FXForward
UTI00138999Q5KQXJOB9DSLYALGOOLY,MorganStanley,Client_5,2025-01-12 09:33:25,3143226.19,CDS
UTI0013900047P9P40S2LL7GSXUSYIS,,Client_433,2025-04-02 21:51:29,7924374.17,CDS
UTI0013900197QXMSTAE8QRWEF3VDLB,UBS,Client_178,2025-01-19 02:55:06,294214.12,CommoditySwap
UTI00139002ELQF5D7TWNQIHRM8TB05,HSBC,Client_295,2024-02-05 20:21:48,9226143.53,FXForward
UTI00139003B4KUY44YTM6EHSW7M66A,UBS,Client_291,2025-05-20 14:34:34,4851271.16,FXForward
UTI00139004G5BNJL5INSYNPYNMPVKT,CreditSuisse,Client_265,2024-11-21 22:58:03,2360308.55,EquitySwap
UTI00139005NSNZHM141TS4B5P5Z3SJ,BNPParibas,Client_492,,6391007.02,EquitySwap
UTI001390063THMLY8E37H4CVRTKY0H,MorganStanley,Client_327,2024-07-09 03:52:29,5004989.3,EquitySwap
UTI00139007CHM94FB5NSK50DH59OXI,BNPParibas,Client_64,2024-09-18 05:05:51,3960814.23,EquitySwap
UTI00139008H9GIK5NL9I3N6XIBGH2T,GoldmanSachs,Client_322,2024-07-05 21:16:26,5406548.78,CommoditySwap
UTI001390090C6K42YZ5DUFBEZ4MDQB,Citigroup,Client_26,,9318365.81,CDS
UTI00139010MCYZCBUD07TICGGK5PFO,BNPParibas,Client_51,2025-03-24 19:44:29,1371188.84,IRS
UTI00139011R4CD8CLVVNYT2BIAY695,CreditSuisse,Client_314,2024-12-21 05:24:04,7758226.06,Repo
UTI00139012OJTT8FVC5UUIV6XGUQH3,DeutscheBank,Client_132,2025-01-11 01:45:57,391732.48,FXForward
UTI001390133OWF3WWK4BKOUVJC6TKO,CreditSuisse,Client_285,2024-01-04 19:17:48,9736134.09,IRS
UTI00139014N0OH3PHZO532URIYXI42,BankofAmerica,Client_230,2025-04-02 03:32:32,6804278.22,FXForward
UTI00139015KSG60BAT8LK173TIARR2,JPMorgan,Client_293,2024-12-27 14:22:08,1890584.18,FXForward
UTI00139016K2TJQSQXTVRR2EJ92QRM,UBS,Client_183,2024-01-12 15:40:23,120027.29,Bond
UTI001390174OHIH408OWISB2FDUBKD,Citigroup,Client_135,2024-12-29 00:08:10,7742425.69,EquitySwap
UTI0013901848BY8JVTV2CSZAQG296O,BNPParibas,Client_164,2025-03-04 13:00:22,1889224.8,EquitySwap
UTI00139019VM95A3NMNKP85WS68R52,GoldmanSachs,Client_47,2024-05-31 08:03:54,9930995.92,Bond
UTI00139020QINBFKUQKVDSO0YZAL42,UBS,Client_306,2024-03-11 06:46:40,3724798.49,Repo
UTI00139021YY5QVS9PWUHKZA7SHIOL,BankofAmerica,Client_105,2024-02-08 02:00:22,9561321.45,Bond
UTI00139022J3WWMRKTHH1APNQ4DOKW,MorganStanley,Client_141,2024-04-24 04:06:15,9811656.9,EquitySwap
UTI00139023TJ4XE0X1W2B0LTSP5999,BankofAmerica,Client_257,2024-10-19 20:42:10,5994305.82,IRS
123456789012345678901234567890123456789012345678901234567890,BankofAmerica,Client_415,2025-05-10 14:51:07,2785995.12,Repo
UTI00139025IQ79YJUMT5664WZNU3IY,Citigroup,Client_340,2024-05-31 05:28:11,174645.71,Bond
UTI00139026640ZK6AR2STEYC23MFZN,BNPParibas,Client_436,2024-12-20 08:32:59,1653666.79,Repo
UTI00139027Q6HA7NJWDAJC7QKUB2IU,CreditSuisse,Client_175,2024-06-11 09:15:31,9706905.82,FXForward
UTI001390281H9O0VOXUP3N55XVRPLK,CreditSuisse,Client_20,2025-04-18 08:27:42,3118424.01,Bond
UTI00139029JVFRLVUF4W83HZM0NV43,DeutscheBank,Client_65,2024-07-16 03:20:55,7262279.6,CDS
UTI00139030JVRWFWFXW9QYE9GXXMJM,UBS,Client_162,2025-03-12 19:42:44,2109915.98,EquitySwap
UTI00139031G3LXUN3BLG2AV5S8DC6J,GoldmanSachs,Client_98,2024-06-17 16:42:45,3740483.41,CommoditySwap
UTI00139032AQZ7N4P0E3EIPRODBI0I,DeutscheBank,Client_201,2024-07-25 18:35:09,6101379.66,CommoditySwap
UTI00139033MW6F0REX9CU0CM8WLLD4,DeutscheBank,Client_95,2024-10-16 09:46:49,4351492.28,CommoditySwap
UTI00139034SYAQJCLXTONLQGZNPIJA,JPMorgan,Client_398,2024-04-20 19:09:55,1916085.03,FXForward
UTI001390357REJ8TZL5UQLS2PCJB31,BNPParibas,Client_121,2024-04-10 12:21:40,3697918.96,IRS
UTI0013903667X3E4EAB6OX0OR2DUMM,DeutscheBank,Client_361,2024-02-28 19:49:12,5336031.72,FXForward
UTI00139037O4KOG5RKL7IUGTCEBM5T,UBS,Client_98,2024-11-03 11:04:27,8815978.92,FXForward
UTI001390382HIDM7RB6YXYQ6SDPSMH,HSBC,Client_428,2024-10-19 02:42:04,4827008.92,CDS
UTI00139039HZ49GN5A0GB68XRRLTKW,CreditSuisse,Client_315,2025-05-27 14:03:11,1223969.45,CDS
UTI00139040QCJ17KIZM04HQFI7HSB8,,Client_394,2024-02-25 21:51:40,5143314.89,IRS
UTI00139041Q5VP2QHCLSY7C9K7275Y,BankofAmerica,Client_250,2024-08-30 23:30:32,,Repo
UTI00139042MYDWHH3FZ6TH2XVGY899,GoldmanSachs,Client_163,2024-10-03 10:17:12,2552192.43,CommoditySwap
UTI001390439F6EMYI2N6C5IA85LK6O,MorganStanley,Client_472,2024-11-11 07:15:50,6034419.83,EquitySwap
UTI001390441L1SXXZ0LUHMK22DJREA,GoldmanSachs,Client_364,2024-11-17 11:19:39,5721307.14,Repo
UTI00139045ETNON6RXSFUJLJPKQAF5,UBS,Client_141,2024-11-21 18:36:53,2078069.22,Repo
UTI0013904685OILSZKTR0SW3USIHL8,BNPParibas,Client_59,2025-04-05 06:45:36,4293588.53,CDS
UTI00139047TGYXXXVVU0MLDLWGFYO3,Citigroup,Client_393,2025-05-03 06:06:31,3376480.68,FXForward
UTI00139048UYPHIPPYXT8VNLDN0IUM,CreditSuisse,Client_186,2024-07-15 06:17:57,9037427.44,Bond
UTI00139049TORQV7FAVPHX2X3V9ZNL,UBS,Client_218,2024-10-16 08:51:06,8599193.35,EquitySwap
UTI00139050TYX6AXS3FFJMGIE08XOA,MorganStanley,Client_75,2024-10-10 06:45:04,4029038.34,CDS
UTI00139051N3PARK3CR82K733ERDS4,CreditSuisse,Client_259,2025-05-27 07:18:31,2018379.68,Repo
UTI00139052JR3Q1Y1084AFPCQNKE2T,JPMorgan,Client_145,2024-11-02 13:35:59,9292368.06,Bond
UTI00139053LMJ62HE97JK20FAFFXEC,BankofAmerica,Client_456,2025-01-15 08:30:25,2209371.68,FXForward
UTI00139054RDUI5TT180S8C3PJKAGS,HSBC,Client_5,2024-07-24 17:47:10,2384372.36,IRS
UTI001390550RW60HPM97FMPZ816UXR,BNPParibas,Client_111,2025-01-05 15:50:27,8677538.25,FXForward
UTI001390562ZKS7KRLWQRPJ6AM3VC9,HSBC,Client_445,2024-11-24 22:31:55,6415664.83,CommoditySwap
UTI00139057Y3WQH42WDQT7XFHL7AQ1,HSBC,Client_482,2024-12-21 04:02:54,465344.79,Repo
UTI001390589SYUB84Y1RBRDK0HBXCW,BankofAmerica,Client_462,2024-10-03 15:10:36,7026969.17,CommoditySwap
UTI00139059TSFQ6FRVI4SZ8DMHY09W,JPMorgan,Client_394,2025-01-23 10:51:19,3826897.01,IRS
UTI00139060M9S3IL6S7ZI4ME3ESJ10,MorganStanley,Client_364,2025-02-16 14:28:57,5564842.03,CDS
UTI00139061KDHNT2TUD7LTCP3Z5XVN,DeutscheBank,Client_13,2024-08-27 19:03:04,2514099.65,EquitySwap
,MorganStanley,Client_498,,9117831.62,IRS
uti-with-lowercase-12345,MorganStanley,Client_126,2025-02-06 01:16:02,3820180.37,IRS
UTI00139064QLNDY835VHK8P7OK3IOW,CreditSuisse,Client_303,2024-05-06 13:38:10,4094318.28,EquitySwap
UTI001390653PRATLXAULDQNE9CCI0P,Citigroup,Client_2,2024-12-28 23:57:14,7864394.06,Bond
UTI00139066D7BUAOSOF9A6E8ALA7I7,CreditSuisse,Client_92,2025-01-21 03:03:42,2306655.33,CommoditySwap
UTI00139067EOKMIDS5V4J6NUOBS0UB,UBS,Client_131,2024-08-25 23:19:24,8752901.28,Bond
UTI00139068662ETCHPQ3344B43I1WE,GoldmanSachs,Client_146,2024-02-09 09:08:34,7706564.8,CDS
UTI00139069IT940I7C2OGJ7MSHB85H,GoldmanSachs,Client_224,2025-02-18 12:18:06,2483536.19,FXForward
UTI00139070ZGPYUGTP09HJIBGJFOOM,Citigroup,Client_492,2025-03-08 15:07:24,2047367.92,FXForward
UTI00139071CV1A0UY77HI9ILFUWFSP,HSBC,Client_364,2024-06-27 05:53:50,3786970.46,FXForward
UTI00139072DHHBLDBWZ89JCOLMT0YG,GoldmanSachs,Client_147,2024-11-21 04:47:04,669331.2,Repo
UTI00139073WSJSJF2LZ7CRBYNFTEIB,DeutscheBank,Client_241,2025-03-18 11:46:06,241003.45,FXForward
UTI00139074Y2ERU7PPJBJZB315BL42,UBS,Client_318,2024-11-24 00:33:11,8902910.58,FXForward
UTI001390758568WLE7JGN0XNR5BRVK,JPMorgan,Client_52,2025-05-04 11:03:01,1062481.15,CDS
UTI00139076EJSHFRGFVH8GTSKRH55E,BNPParibas,Client_229,2024-07-06 04:21:34,9984446.34,FXForward
UTI00139077OBHD08O4CP43B6AY2HDI,MorganStanley,Client_292,2025-01-08 09:52:20,9191579.07,IRS
UTI00139078PZ1M5EY4NIK9YTV0W4FM,GoldmanSachs,Client_375,2024-06-01 16:42:09,3720061.48,Bond
UTI00139079KLP34NIGMVA7K1JAEK8G,BankofAmerica,Client_379,2024-07-05 08:35:30,1512520.16,FXForward
UTI001390803QL5C7CUDEG6YRX7TMX0,MorganStanley,Client_395,2025-03-05 17:34:17,237471.55,EquitySwap
UTI00139081PZD0VHYTT2E74JB15G21,MorganStanley,Client_202,2025-02-26 07:11:32,7074634.39,CommoditySwap
UTI001390821CPL5TX6TPZU4W5CVTVM,BNPParibas,Client_279,2024-12-31 19:50:14,1302535.76,Repo
UTI001390834YVVGRLSQMUY51CF47GI,BNPParibas,Client_184,2024-12-05 04:07:31,2710497.52,FXForward
UTI00139084H3O4SYO2N9RH0REABSZH,GoldmanSachs,Client_325,2024-06-01 10:14:09,8029500.47,Bond
UTI00139085KTB1SCVL0YNPQEGYPW7J,UBS,Client_315,2025-04-12 12:46:50,4433886.82,FXForward
UTI00139086Z88N05D9JVSW8QD5KS86,CreditSuisse,Client_40,2025-04-02 21:27:18,6312201.57,CommoditySwap
UTI00139087EEVNBHT5CB32PPJE6FJ0,MorganStanley,Client_197,2024-10-15 11:52:07,2550364.46,FXForward
UTI0013908880EAMFUY1KNI81AO7EYX,BankofAmerica,Client_173,2025-01-07 04:51:29,2444957.29,IRS
UTI000650826U6TQLR3M31CJXKSZMY3,,Client_295,2024-07-28 16:36:35,8677244.75,Repo
UTI00139090VDMUONKMLQ1G7XW1M8IC,MorganStanley,Client_426,2024-04-02 12:42:25,4786287.28,Bond
UTI00139091F7K1ZKCNBTWRSXAL4MN1,UBS,Client_75,,3990750.05,CommoditySwap
UTI00139092EZFUOQ17Y18B404UD3ZM,UBS,Client_41,2024-02-21 12:52:10,2285712.38,FXForward
UTI00139093DMQH3HLC664NV5ZG44NQ,CreditSuisse,Client_55,2024-07-28 22:18:11,5612618.64,CDS
UTI001390943J1MKFCRCM4VNHZG4H8E,MorganStanley,Client_330,2024-08-11 10:13:51,7226085.06,Repo
UTI001390950EALE8LDDIMPH4FQ14BR,GoldmanSachs,Client_18,2024-05-06 03:31:23,7125020.5,FXForward
UTI00139096U2ROBSWKNEALI586ST0Q,GoldmanSachs,Client_62,2024-05-16 04:50:31,8305148.4,
UTI00139097MD0YGUASKOCAKS9X42RG,MorganStanley,Client_51,,5433488.14,Repo
UTI00139098JYYSIQ78KW2USLZJ0RUF,JPMorgan,Client_184,2025-04-07 15:40:56,4767001.3,FXForward
UTI00139099U0NECKY933367GY3C469,JPMorgan,Client_197,2025-05-16 19:57:23,5031565.59,Repo
UTI00139100Q3WPE9V4U7A6TJSMLIUB,JPMorgan,Client_141,,7212117.64,FXForward
UTI00139101SMUXP8M305NNPHCJ60G2,MorganStanley,Client_426,2024-09-03 08:26:14,5870003.46,Bond
UTI00139102PKIT2FNFOSQTWWVXYVM4,HSBC,Client_407,2024-11-16 22:29:17,3707316.37,FXForward
UTI00139103GK0BNCB79YOWCQHNB3KL,BNPParibas,Client_436,2024-08-24 11:22:49,6117863.36,IRS
UTI00139104M8Q86R8HV6MTLN7GW03V,BNPParibas,Client_4,2025-04-06 16:01:38,8433615.22,CommoditySwap
