uti,reported_notional,reported_counterparty
UTI000592828P7F6P488AY8O54DT2VM,8989532.39,Client_248
UTI001486821Z12WBXVJV7NQI01RGOD,1024173.55,Client_147
UTI000334349HD9BJ2GGYX8IQR8DE2S,3954594.52,Unknown_Client
UTI000566334MOHDJTJ8STFW3B9H2M6,365626.77,Client_239
UTI00071800E9OJMAY95UREC5RXJXB0,6741622.55,Client_223
UTI00088883VMAV962V8D4EW14FJ8Y5,9914163.05,Client_267
UTI00076674NHC4R02O8WRPLMZUDAZY,3376278.92,Client_111
UTI00137456QWL6281U105U6Z8VDQUD,2490782.57,Client_187
UTI000908892KUJNS7GWDW4OGPP3K35,403839.22,Client_289
UTI00107077T5CQFRMCFWQXL3HKPJ50,292125.71,Client_161
UTI00130364ONOP647WHJ19WWKM2QYV,7383566.46,Client_343
UTI0000590661P5ERQQONSZ9QT893I9,7110499.59,Client_376
UTI00074980KVZARDJLD97P2GOVKWWJ,9552547.04,Client_346
UTI00082370624MEFR9TX42UPTFUPIW,198289.85,Client_313
UTI001113295RU7MQQ95TP5CHZGT9NT,5908370.51,Client_331
UTI00000853EY6EMDF3JPHNB5VNGBLC,4361945.71,Client_291
UTI000562316KCPISTOFF4QMR38POUZ,3693353.3,Client_411
UTI00086054A1635TGQ7VUL5YPC6NSC,6551787.21,Client_424
UTI00058664HKN25DVILK6CEQ324LNU,8313293.45,Client_123
UTI000798696097ZWJ6B4FH9OBLHMXH,6707120.63,Client_365
UTI00114420YI3YPXF2NNIUAE9NBK7O,759531.61,Client_244
UTI000297357MMMCOHIWWEWIMHZL3WS,8981795.2,Client_490
UTI00095912EACXKYM9UF6Z7MBOWV9T,9017101.97,Client_144
UTI00073678ILLPC65ZSAWXP6HPT5TM,1511649.39,Client_359
UTI00050195AXKN4ACV8CC4TMATC7J5,8829645.92,Client_445
UTI00113747KPP3JNUDJEQJFMSGO72M,9841779.51,Client_348
UTI00140475MTEN1PZMW6H7P7C60THT,4443059.63,Client_460
UTI00131832E5QXM740G3UCE9IE4OZZ,9428546.38,Client_338
UTI00126294RYZU6ZB0SSAZ67ISN50H,2322879.08,Client_260
UTI00076926A8R6XXKYYPQ0GDFF49RA,8976706.89,Client_418
UTI00073991FDKD4RT7G113T9LMD8BI,8141269.18,Client_176
UTI00019846DBUQ5Q4IOOD239P37EJA,1065285.69,Client_376
UTI00004623NY4G34FPCKXOBOZ46FQL,1004193.22,Client_206
UTI00139566DRLA9CB2NNRXCE0TWANN,920163.76,Client_318
UTI00085443QU1V7TLLVSFEZBTI0Q3X,1417126.94,Client_266
UTI00073274GWAAR1H2KIXPNIL2G1UE,9888094.32,Client_427
UTI00071193NN5HPR44OLA15PZDR2QD,7558749.61,Client_89
UTI00095717GNS2MAHCVH9GY7IBC5KJ,3500152.2,Client_491
UTI000889636LLW46LMN6OB0UN1W2C7,178551.31,Client_23
UTI000446196VOW6FD3C9E0ZNFDN1UC,7201166.16,Client_294
UTI00049755410C96PJ6V5NKNLZNIKV,566351.73,Client_423
UTI00072557067HNAJB63LIX0NP5CQC,6142039.53,Client_53
UTI00026140NWB60EHWSMUM2SWENKR4,3446311.09,Client_36
UTI00021176INVODVDS7DLYQH3SOBF6,1411527.68,Client_360
UTI0004794637GWICE0UU7H9SUDK24I,4013588.11,Client_323
UTI00005784Q3IV957HAAR8LA7TXOUE,1668017.99,Client_452
UTI00027879WRGGWQIGCZ7RNLWRJZM5,2316576.1,Client_384
UTI00147032QK12LGPCZYHLIPI96XM0,1630497.12,Client_263
UTI00127033D6DUCCN3MLRXV1LSNMPE,5778520.41,Client_10
UTI00057649NQHHLXYWQMGNQ36DGTP1,7100796.18,Client_324
UTI00057376P0EJ4J0VBHFBYAK6HPMJ,1189844.12,Client_122
UTI00015343O071QI20FIXYZTWTAVU5,9313521.05,Client_464
UTI00033689WKGMU0BOO9IVCA4C040J,4480897.67,Client_231
UTI00063437CR8XV0652LUVU6ITQ8PH,3036426.23,Client_6
UTI00009899W1ZQAONK5E7VSFDOYQXS,5720067.75,Client_216
UTI00047786O0A6IVDOCC25XTHF8N6E,3659010.92,Client_303
UTI00111193L3COASNL1NY1COQIFA1N,5163407.17,Client_83
UTI00141146O0G7YJCRB361PT0LEJUC,9516708.58,Wrong_Client_47
UTI00149292ZCBXVUMLUXF0B3SR4SV4,2271576.97,Client_209
UTI001201722W35U01JMTS190U2VJT6,2898280.38,Client_295
UTI001369511GZFVXUQ4PL6G85B057K,4298930.04,Client_353
UTI00127392KY8PTRKW2HW2B9T15377,1616703.43,Client_12
UTI00143317S6WCBDII0PR4CDV8PTH5,653240.73,Client_364
UTI00147441C7XHG6ZIVCNOA2ZKTK69,1430559.02,Client_255
UTI00050032GWYSVNRFRGECVA0GYD0O,50108.84,Client_330
UTI00108340LY3RRT7QTQDCF7K1IXX6,2555684.48,Client_222
UTI000518164KMYXELNB0W1UO3VRDRH,1659311.63,Client_49
UTI00092789SVC29ODT5HFRVZDEKDZ5,9627066.77,Client_173
UTI00081834V353WEJ1G6EQZXFYGW5O,3332681.18,Client_322
UTI001260705BI28D37HYYZP4NFA9LU,8298194.38,Client_96
UTI00092221LK6L317DJ8SVBC996SFL,58209.94,Client_194
UTI00111219AJ4D99FOVOZ3CXRKC19H,7474295.62,Client_308
UTI00128713SXYJP37XG8EV0O9Q1VV8,6592149.46,Client_345
UTI00086337MPDDYUID5S9NIK07TN9P,9167994.15,Client_170
UTI00130840B3FL5BIX9KJORACRHEHF,6136450.17,Client_400
UTI000512818X00SKU4Z5TFGGLPT5ID,8873737.16,Client_164
UTI00089196XILAGNEFQYKJZC7R13V6,3901173.77,Unknown_Client
UTI00111399YHQUDOXOGRRK97VIJSJY,6507268.42,Client_117
UTI00125147C89HJ0615R17UVNOHJOV,6814537.69,Client_136
UTI00057465VZ5E43DF29GWRLVZY0J2,8577137.29,Client_168
UTI00106643RX2COZORA1KQKTJQT926,5781109.75,Client_280
UTI000738712VCCLIIKG1K6YSI2ZE38,6826363.33,Client_305
UTI00130459K5PHY98D4PD5AIARX2Z4,8814970.27,Client_390
UTI00128952NKL1G93FUJ7CL8BUEH9B,2218165.3,Client_239
UTI0007349151PZXUWINWO4SC5562JL,3475959.83,Client_20
UTI0014262868BW92TPBE8P8LZTHFEB,2826526.44,Client_412
UTI00125283AXZJ7GAN5LGWFUKH9PQL,9203811.49,Client_188
UTI00138919NB0AFSK7GQJFRRTSSJ6Y,320506.98,Unknown_Client
UTI00144641AI5EY56RG3V8CGI8U6J5,3818662.26,Client_11
UTI00148404OGF94WESZSOVS6A1CTND,8700059.85,Client_24
UTI00143980NXL7PV2M3CCORH3JJ860,8118956.88,Client_58
UTI00090195SB8M20HP9A2SCJGIJL3W,9127089.31,Client_157
UTI00095149MGNT9EURMMXZB9F1FV3X,3330292.59,Client_147
UTI00054202LSA8L7YL2MK34IKEI18T,3436521.06,Client_418
UTI00009271E1TLRBAG1CWI8CT8MZ52,1000000.0,Client_427
UTI00038435OTCPVVIVSY4PZYLHJ7PQ,7592589.85,Client_20
UTI00034856511494M265G4U5OMG4OV,7034786.34,Client_359
UTI00033561J6AILZCDDWDKVFR7CWBA,4424648.93,Client_420
UTI00054695WPEZS4ZHY1A8BYRQYU00,5051441.45,Client_374
UTI0013060512ZMYDW5MUXQMU2AL6PY,8380763.8,Client_305
UTI00033711D3XBOF1ET5BL2P333792,3994636.68,Client_17
UTI00017694LZNIQDKC5W6K4W7Q5W59,3095102.53,Client_20
UTI00111643Y7IEISFSBNT4AN9SH86J,5525386.06,Client_317
UTI00120061MVIYNXFMU4RNLME9JYRF,7890452.52,Client_79
UTI00069685MJE52HZELPX4EVOY5IWI,393909.35,Client_332
UTI00099825JAKRMS73F4PK9ZQXPTFG,5023015.82,Client_204
UTI00032956CNEF8ARAEXRWPCT3UIRR,1152786.72,Client_485
UTI001075479200SGS773WPX5V1EDPR,4292386.81,Client_197
UTI000725211VAUL6VJR3UDQKF6JW8G,593885.7,Client_492
UTI001137808U65FU9FCCI939KS13HJ,8199037.47,Client_393
UTI00033364HJRJL1ZF05O5Y3QTAU3X,6546582.95,Client_133
UTI001098995X8AH82EYH1XV9VOEKPJ,1709177.21,Client_450
UTI00100384UV4FGG6OQWDANZ2NOGBW,698107.43,Client_59
UTI00037108SP0DLQS8UF565T135W1W,2321016.88,Unknown_Client
UTI00103059RO4IQ9TD4CA5A27C14GY,7190651.03,Client_384
UTI000095608P93HGTA9OUIZVQA5F6O,8847894.62,Client_35
UTI00043335I9HSVW0NA313XT628RCJ,236997.78,Client_359
UTI00124762HN2JFYW059GMGCZI3RZ4,1490120.5,Client_84
UTI000723947A1N4Y2K1OKBDQMCMFKB,9173913.04,Client_130
UTI001464000C0UIGEJ471CS5NGOMQ7,9827719.52,Client_83
UTI00021749T7OASTH5OZXNR7DB5Y2I,7242579.13,Client_66
UTI00120799IVYO4PE46LNK3WNVICPS,2934322.48,Client_36
UTI00123949CCU0C9CLICCNCTI6IZJG,5268498.8,Client_113
UTI001060470AH2PBM29CZUV9TTR3AC,3020317.35,Client_341
UTI00116421HB23RSGLGP1DILNKFBH2,5736472.11,Client_25
UTI0013037482G67VQSAQ52AOGMVJ62,6072622.01,Client_304
UTI000786947GU39V0ICK116J5S4TXP,4580297.47,Client_143
UTI0012891395PSVUEDAUBZAGN5ENKW,8737665.79,Client_128
UTI00051398EG4P72Y1NWOPW1UAX7QH,3318513.53,Client_497
UTI00096004SZBUQK9HOODA2Z01T0HP,4967867.55,Client_427
UTI00025968BZVJ71W0ZJD8L4YG6B8Z,226073.02,Client_235
UTI00037428Q5KK22CZ3GBBCDDALLFR,847012.46,Client_41
UTI00086918VW2Y5DUL0OAEG6A7T08A,1693023.01,Client_453
UTI000198605G44DV0736XNXADQ3LGC,6686822.3,Client_142
UTI00012526GOM394UW744V6NEPK3EK,7918784.62,Client_342
UTI00045997AVSAX92D8ZBC11YG8P5M,5862607.32,Client_26
UTI000491393QAJF3FO9I5GGVJBY16Z,4437442.14,Client_82
UTI00149717KHIG5R7KFPGP7TPOOSYI,246985.89,Client_178
UTI00005912HWUD3HLEMQA0CVIGU0US,7356882.49,Client_6
UTI00039635MKO5VDQ0ZB4PNGDC80PH,6529280.34,Client_257
UTI00017880ACF0Y19RYNZI7TB2OYB0,5699812.62,Client_350
UTI00087838OORTQ992FW3C56PUGPAE,5022173.62,Client_458
UTI00022208L3QW2GNM0KCIDV5FCWWW,4306424.35,Client_423
UTI00136183N2GXR7275DV8YD02KZ3Q,2633155.26,Client_478
UTI00005265S24A6GGFHD1H4KLW7LIG,4447266.5,Client_411
UTI00067885G17MHK0KT3UBT291YLET,8889681.81,Client_289
UTI00071508W25S6XBQN8EOGMQONF39,8663491.83,Client_20
UTI00146786GQ16DTNWIVS3IULKF9JW,8955832.95,Client_299
UTI00012516YJ2V2V2EN7BIVQK90EQK,1472137.14,Client_354
UTI001417175B0WU0UTVC9AHYT7N96A,2389431.07,Client_10
UTI00088513Y2PDIG4IML1EM1ZGIRSR,6592712.99,Client_496
UTI000077373R5MVGXGRS495YPPJGD3,3933289.59,Client_157
UTI00014136LT2XL30SGZFJZA6FS8KR,7621466.28,Client_82
UTI00071147V30KWTH7EL0LKTMZAXNJ,5271358.63,Client_77
UTI00118044AUA0QSO1VROSSBS49NMV,965912.16,Client_96
UTI00026472N44V0P8VE0LYVPL6AUQW,516837.11,Client_34
UTI000168099D2K0RCK8XXQ2NMR8C6Q,289559.66,Client_187
UTI00065378UAITRWR8EKTVNLMWUS88,6024678.77,Client_161
UTI00044056GPQMHO82MBJOZZWKOBUN,542934.01,Client_404
UTI001288823OJN8RCQ7YOL40BA7B4N,236142.47,Client_499
UTI00038275QV74OTVU8RWO6LJ8UGOV,40533.84,Client_217
UTI000787641AL7VG049NVW8NR8F15X,7401034.77,Client_414
UTI0011373679FCH1QYGCR1BNG6TZOX,9934609.2,Client_230
UTI00006141R0Z0I50O6QDMHGIST7R6,5346358.48,Client_146
UTI00017023JMGYZMI3HVOTX078EYQL,5067721.94,Client_193
UTI00037735AXQNN35L0LQXZVCXDP50,993822.38,Client_223
UTI00137852Z2VRWJRNFQ226TSAWP2U,5111722.39,Client_357
UTI001128181PWBLTL0AB4FJR0C3SLS,4806435.06,Client_121
UTI00063091XHS2S7RC3XZSQNU4QEKX,7965022.39,Client_420
UTI00130166LSWMKASMEZYYJKJXG20V,3357093.85,Client_382
UTI00024145L2FUFN20ZI5XMAHGD7LX,6971461.55,Client_86
UTI00033163U05PQWLTR5J19LZ55T3U,9526828.96,Client_103
UTI000345778JBLU96G3DOASJATV2ND,1132937.68,Client_228
UTI0001343920FJQ4KU6WCTAEY8J7S7,2879662.39,Client_497
UTI00065517P7VGMCK996E2KAOCAF05,9681533.71,Client_284
UTI00090570029FPBEK9HLRCE3RQY3J,338173.83,Client_236
UTI00035986RJ8HONMWAKWUF78QSI3N,3936612.68,Client_248
UTI00047637KE47IW6B7MMOR5GGQO15,1709791.88,Client_299
UTI00140918EFDWFEVXI21Y2T2OSVAV,619739.01,Client_236
UTI00134284VUSG4KDOJK5Q4HU62YUA,7692122.71,Client_35
UTI000368201NDD5Q6QWRNXP7FNZ9C0,1000000.0,Client_468
UTI00089765E9FG69TVDN4EMOAFQVKD,2136444.99,Client_85
UTI00055703K9IHJC9G6MWTDRWVQOUU,1654138.81,Client_329
UTI00098963ZJ5QMTZH1MFQ00BDR2RP,5198497.12,Client_55
UTI00136275P5M1A7E5D0W34YYYMJTN,8896026.78,Client_201
UTI00086462EQXRWTNNT655XW0ZI4RG,1000000.0,Client_454
UTI000590548SV6T76RPM2Q1BPU9SWC,4485213.94,Client_453
UTI00120502ZDEH1C1QOG0YDOMCHGZ9,5404033.22,Client_329
UTI00133017N11EGTKYQP4175V8M6WR,8692617.5,Client_247
UTI000562933FV9AFUCX2RXJGZM10PQ,719292.39,Client_444
UTI000019181C0W6DDETY82VZCXSRKN,3567399.37,Client_281
UTI00124617Z37UA7VHCRZCIPAWSG62,3174099.45,Wrong_Client_67
UTI00046577O56FS9DD3NMT3QAZ4JR6,1000000.0,Client_136
UTI000751845J8EAQ2MX5XBO78UAIL0,1728613.32,Client_270
UTI0003825898BIETV8B1WJ6JAUU847,9706409.88,Client_260
UTI00128633A36E5RGKIXVDWFM8OR0L,9362594.84,Unknown_Client
UTI00031642ZX6ZXNR96L92WOZ0XWQJ,4186711.53,Client_118
UTI00051150SETI9HXX6X08S76YA80H,8288367.51,Client_77
UTI00039090RQX16HJH32C1AG46NYTO,5866770.06,Client_402
UTI00012088YP24K9QX4Z2O0A69WS8O,556839.82,Client_406
UTI00036883BVW3E347HKZLRZY4KQP9,5986801.0,Client_82
UTI00044776KR5XYMKTSASSXS1JYAAX,8866494.04,Client_172
UTI00142019TBKIGZLDBPRX3YBCDMF7,8261865.65,Client_86
UTI00014125VGWCILXMOAXYYJ4RX09N,9181823.12,Client_420
UTI00131448R56B8JL30CE5IB626BZZ,9008851.59,Client_115
UTI0009485136J19DFYFOI7W0EEAGSF,9684351.19,Client_244
UTI00030091E0P5VTNV5CC940CJTLZB,7929019.18,Client_467
UTI001425535O1NFJZX1UO23RXBAQOS,9122443.15,Client_245
UTI00138574A8UKFNDRILY3G60HW1Y0,22335.53,Client_136
UTI00078830ZRJ557KVCPRFM9BYRIKT,2768952.49,Client_326
UTI00108099NGE4LX51XUTJL7DOC5YQ,819740.24,Client_322
UTI000250773L05W46GKJ4JI2TSAUSX,8274871.51,Client_16
UTI00009125E583VVJZT2X1G4MONBIO,5577650.87,Client_357
UTI000358259AMEWLALS1OMKSFBNGWP,2058730.66,Client_386
UTI00109134AFXCL9NTX3THD3DJKVNG,2926073.37,Client_367
UTI00107520S0T33G1SV6C9A3QIWPCV,9891049.01,Unknown_Client
UTI000528434XLCD9BPUG8SM8K9GHY9,2919864.28,Client_280
UTI001419584UFSBSN917MCGU80O12K,3489000.92,Client_136
UTI000793071FD47YYGI3JVTXZ4C6MR,5314532.1,Client_409
UTI000263430GOZMLHMFT7YDQXN235Z,7819034.67,Client_400
UTI00128792JUHGX4VP0S9Y3R6E7O9O,903406.87,Client_92
UTI001441799KCOCXE3SHA3SHOZ49JZ,9426640.37,Client_255
UTI000379779GW1K9FDP6SJ12XGIM1Y,1502462.89,Client_189
UTI001473101HCJEBIQQJHZR8UK6VU7,6858037.84,Client_53
UTI001434543VO18JY8TT06LQX0KTYP,9451454.41,Client_248
UTI00087158O1JP37QXYNYLX2RS6OSP,4630247.71,Client_146
UTI00140733BBRQK7PRRPEAFGC0P5HX,9128779.54,Client_370
UTI000310981UKTE0R23G23UZPKYS8H,7852394.22,Client_392
UTI001085733AMKNE66XGS37BGZJZEA,9026246.22,Client_309
UTI000430670LC3S723SLBZUE715A7U,7035654.09,Client_143
UTI00120486JSLY7BCP5P4G8NUWEG9P,9114061.95,Client_359
UTI00059939NXBBKEGFPAJDL7STT3K8,8151651.06,Client_108
UTI00098815VO1N0IX1ESXZ7AAM60SV,3948120.89,Client_248
UTI00014114WOPBI45RG4ND5ENHCDV9,1330511.32,Client_450
UTI00015901G9JT76BYZ2K9P5G9BIDB,3256253.16,Client_299
UTI00046264B7IGPL71NEGQHSHN83F3,8058321.68,Client_462
UTI000617013RIVM99KM44GMOQ7IH9Y,3195958.68,Client_143
UTI000692838QUROGPWPYOOS3F0KOSC,1314364.23,Client_426
UTI00123928G9ZWTBRQSXW0HWNSV7ES,4317260.46,Client_288
UTI00111684YLJZSHO6ZINPI42DCM1J,6809284.4,Client_134
UTI00045581N719UY9W04WCGN314YD9,8388015.28,Client_113
UTI00003496HKDMN04JSIZKLEKQGW12,5356722.61,Client_308
UTI001100290H3IGMZBATLMFF1RSSZT,3698094.63,Client_61
UTI00073676ZV20JIXOY7LSTQOBNDXH,6702410.14,Client_301
UTI000282240XQVZEE0K3E1IQ33DLD5,2403697.71,Client_7
UTI00110991WG7PLW3K4AFTV1ZCQND9,1107095.17,Client_351
UTI0008205118TIE51FFXAU0GMUSGZS,9078236.98,Client_174
UTI00019322H9PKVD4GX6YZTADUPMPW,7009511.88,Client_390
UTI0005403113LHVA2OXEQUUDXWEACI,2891521.92,Client_256
UTI00124603I4JRUIWTQPCHY3VFFMJ1,4644170.74,Client_451
UTI001415021FWVCISXA3G5AO6PWXEJ,6055228.96,Client_84
UTI0008057946E0UPRO91J7JPMSAFQT,2457522.64,Client_234
UTI00010018CF4JHFUQRFBJUNP1WSGS,8232046.61,Client_417
UTI00128163ZN3OKRR9PJVJQ7PU2OA8,8636348.09,Client_321
UTI000227670F6XSXLO1DIUS55UGIJR,8872225.25,Client_180
UTI00089743YR97XM5BMZ407S6HWKRP,1814626.63,Client_355
UTI000852014AXSKW779L6BLBW2FFET,8833113.12,Client_50
UTI0011262489H13E83H9886J4P37K2,9924092.93,Client_240
UTI00058790LAAK1WPKLB4QGRJZX0YD,4911988.09,Client_332
UTI00026185897TXZ7DXFNCEPQXMXWR,1574956.52,Client_369
UTI0006187022BUATSRMQA66D4B4RG4,9880356.64,Client_452
UTI00015732TVRCB2HXYTFYO9CWCP9E,1711789.24,Client_497
UTI00016708L0FN24JMDXR8AM6CAVOO,1308078.71,Client_228
UTI00131114E6SQ7D0YK37QLT25SA96,2317469.67,Client_492
UTI00059029H4IK85ZYONI6A3F80UYW,2444335.75,Client_319
UTI00075647I0S264EWS703HGRP2G0B,5424278.28,Client_62
UTI0013210944O117PDGUA5AJ4NFF73,2761692.21,Client_3
UTI00120603K8LZW4ULVYYN70O9IHCZ,3709924.32,Client_126
UTI00009920R3TRXOU7TRMY5VC261LD,4328660.05,Client_190
UTI001332942I6HTHVASRXNINI9JBL0,6362610.9,Client_188
UTI00145189XM0DU3ADDIIXYMSMHHPN,8113998.66,Client_284
UTI000245855I30P8HGTTYR7A2I876O,7192277.55,Client_333
UTI00032310KA75QPBT7FHPMKKTQ8B5,5353105.35,Client_364
UTI00048730UPV130VBHY2MIFZUMJ0Y,9640805.01,Client_394
UTI00093838P6OBGTYIKHWSLH5CJWK8,8870057.98,Client_264
UTI000462626IIARO9MU7J44S10CQN5,9374883.29,Client_168
UTI00028953COY66LEZMLIBOKHM0VWT,48837.6,Wrong_Client_295
UTI00071454X2RPUMM1HQNNPSEFPJA1,8311271.98,Client_241
UTI00108669LZ9VBRNE5IRAR347SUJQ,5388233.1,Client_254
UTI00067739MWVLAM6BVYAPZH9WAZ80,2653707.36,Client_16
UTI00065865NA0L3NW6OTNABAD9OU0H,9856603.24,Client_252
UTI00114890VQYE4FMGX756Z4DW7VP6,978425.13,Client_218
UTI00076916LKD45M5XLUF9TWUL21NM,5806468.03,Client_340
UTI00017386328BC75X291Z4OOJ31UT,7391900.71,Client_76
UTI00115107E3C3LO2RZJ5U9JAFLD67,1530222.55,Client_486
UTI00008668OIW4SJ7H9LUFPA0RVESI,9394793.14,Client_287
UTI000373771K0ELQAU9ATJAYX82X8W,3688258.82,Unknown_Client
UTI00041643EI769YXDALYPWBLT5NA3,4818454.39,Client_411
UTI00128804BV5Y1QVJ6TT1T3UP2QQM,7696498.04,Client_217
UTI00058386UDAIS9SNL7MR8XW85L8G,226050.87,Client_111
UTI0013505498L6YTN69L9ZS8A8LBU7,9068103.25,Client_318
UTI00095587MKHR8QHPQSI8VEG1HG27,9619718.21,Client_487
UTI000475142FII3690LMHI7PMXD7TJ,4989788.21,Client_40
UTI00067715OLLHHM3G1ASG4LEWPGKW,1091375.91,Wrong_Client_390
UTI00018991WGHXSHDU02SR66WU22C9,9151759.36,Client_69
UTI0009139319QECFA66865OK8CBFLS,1019432.24,Client_316
UTI000010327GQJT510LK872PK69CDO,463020.61,Client_100
UTI00002215UZDIKG7RD5DZGQKBLWLS,283425.15,Client_76
UTI00034661A9GT3VL2GHJSJGTF1JZF,1367976.31,Client_85
UTI00012941N02TWSQPKDRT7Z3HTJYM,2082144.26,Client_497
UTI00108918P2RDFCUD6SY51EUV8CIF,4055495.17,Client_482
UTI00090918JYAXOX3F20GQBSY2LV2N,9813180.78,Client_233
UTI000122642N43HKFIVS5B1NTYGM27,1048895.35,Client_201
UTI00081449A3DHPJJN9KP8LY07L5Q5,8157612.7,Client_344
UTI00070029CJ3FU4QPDLD5B7W53JS3,5693819.12,Client_301
UTI00052343I6FL02C1VAO3WCU4K636,8928749.89,Client_240
UTI00095122FMN8X5GMX1BMDN30INWO,7687048.44,Client_478
UTI00080773MLERWA2EXYYNT7DTPCA3,9809111.88,Client_279
UTI00077553YUF9GH3OMUINMUG0KPIZ,1808553.08,Client_146
UTI00100351NBIN9Q2XS0EU1P139DE2,172998.17,Client_12
UTI00112194MONO0DOO6UBSJGHNZ76P,1147694.32,Client_11
UTI00005344NU96DGG1S2TTLX5YVB6H,2130550.74,Client_200
UTI00061959GHU7FYY9G94PI1711I45,1296732.54,Unknown_Client
UTI00030925WZ7MY20HFS2RA42TW4RR,7983756.59,Client_187
UTI00037602P404VHMSKO0KAT5QROTT,8186412.0,Client_451
UTI0005463501OX7DFPQ0Q4AINTBZ2K,215208.25,Client_308
UTI000397790747ING6WCRREAGYNDWM,4407377.39,Wrong_Client_70
UTI00079906KI6280IV77J1SRJ38P6E,318287.66,Client_26
UTI00026469XKIO0JQFPRV36T3T8PNM,8891767.75,Client_5
UTI00015728JMJFYY97PLUKMCSOGBTP,2823339.94,Client_380
UTI00090353AABZYNGUU4IZ046DCXU0,5572414.43,Client_50
UTI00046442VFCTPCBP4IL0XQ0WMOC0,9247439.78,Client_140
UTI00104300OY5DAJEJ0HIK9HIQP8U1,1544578.17,Client_112
UTI00115036I7P8XFJ1MXIHOWTBEZX1,8049835.58,Client_133
UTI00015959L81I4EC7KUFRUSJ7EMGU,1967968.38,Client_115
UTI00077501D3IUFIJP8SSAOLJKQSGL,7180618.32,Client_272
UTI00146382CSP09HNFZDP6H6LINPTS,5007298.08,Client_389
UTI001180265IRAQPO0WSP5C3LVIVYU,7029635.89,Client_198
UTI00048727MZV2ENU24TLAGIL2E3SZ,4931853.49,Client_50
UTI00013208IZASDGJS8ETKP935ICCI,8064773.41,Client_499
UTI001453093IHM3ZCC4GU09MKV410B,2038551.19,Client_94
UTI0007715382A3PFQH6A14FTLE9UPL,2778515.49,Client_90
UTI0003739375HXE6B4D6VL594J6TYA,3595340.23,Client_98
UTI00059501XHXAYOBDGREMNLYJB6E6,3680176.07,Client_168
UTI00041252LKO0RRA1U6VYMGJ7FAO0,1372616.99,Client_451
UTI000117100SIBKRIZIFFVADUAPEPT,8986475.75,Client_200
UTI00008222AO8W4ELUSV75FUCOK9Y4,418817.51,Client_438
UTI00046518JLNCTI09UTBWPCWLGZ8C,4333034.67,Client_254
UTI00012356X57L93RZZEDWVCNDG82F,1634672.19,Client_497
UTI00013880I8CMZEKM9LF37NCW7YH1,2541214.3,Client_495
UTI00084125KDCOIATYCVWNETUVGNG1,8604597.62,Wrong_Client_261
UTI00116247OYW3D6UYI6B4BY7DJP4E,4435065.23,Client_319
UTI00100976Y6U6N95INVO4HYJUK5ZC,8115842.13,Client_21
UTI00123973H3B3HX5OD907OAWPUMQF,971857.66,Client_140
UTI00092874P3CW945TMANHIARPCMGJ,4318460.51,Client_335
UTI000489843V84HJ928OBRIZE10ZPA,6417392.17,Client_4
UTI00136124NICAWDJ7Q4OXW2G1BN4J,4739351.66,Client_198
UTI0007011135PUD7IDDDDWGIVZNTZJ,5041712.23,Client_51
UTI000045587PXA5KNRPZ25GDX6N1WH,9249697.36,Client_108
UTI000716144IP040A51VUJZDZAFCRZ,3072697.76,Client_438
UTI00063229HWWST4XCKQXP95GYCPS6,9715442.2,Client_346
UTI0009745644O2W6MYULAGIGCNIWQN,8711167.28,Client_243
UTI000067848HGS0V5I9PBUQKHPPAGL,2283713.24,Client_291
UTI00067448QLN2IHE7GX63NN0696R0,3837710.95,Client_406
UTI00008676G50HNPSZ4X5B1G2UXBKE,785486.26,Client_142
UTI001160343YWF3W69756GTGZV64GW,1480607.7,Client_18
UTI00039728K1Y13330IV83SN7UM91L,8759787.3,Client_356
UTI000294751OH5TX1AR8TTNB64B8E2,1720718.99,Client_483
UTI00115264WTI8G4D8E1GYRNPX2Y69,43879.89,Client_484
UTI00042884EYOMPUC3PUM0J4D9MAXF,1392665.56,Client_396
UTI00105208BXZAOS6F7BW642NGKO9G,9894788.93,Client_110
UTI0006463572J0XJ9YPU11DVU0XS88,1386702.53,Client_300
UTI00065832YRVL4J1GVAW0396CVDTC,4166930.44,Client_55
UTI001040364G6M9HP1HBDDI195DB5A,6622961.82,Client_443
UTI0003844950F41N1F2DS1JNKLW65W,7323705.88,Client_302
UTI00011436EEGETX7BZLH01CJ7ERP1,7380122.38,Client_415
UTI00060825MOH0VOK36RCH7G8Y3PBU,9239967.71,Client_278
UTI001028390UMWFZM794H93BUET4ZI,4834441.39,Client_128
UTI00020544K9FYU9BC03HVNZQ3NRFV,2167017.46,Wrong_Client_142
UTI000923936LFYNZ3IPOU331HIXJNR,4104030.63,Client_266
UTI00125503BSKDQ2TQ90JFZBLN6WZ2,7342529.21,Client_320
UTI0011361067Z61AEIWRDEPEBPK490,7381816.34,Client_410
UTI000146136P3KVSH3DIKA038TYEEQ,2941028.19,Client_499
UTI0014076556CBSARMN6WO1CGU0VUS,6971742.56,Client_107
UTI00001576HNK2GBXG0NJ32DK9ODLF,5715796.37,Client_130
UTI000595647DIV5CB00WJXFP753LPW,6134584.66,Client_494
UTI00021478TBU8H640W8OC82H5YWO5,4654584.65,Client_121
UTI00107237W8VE7U4UHVDLWZBW75MO,5689156.08,Client_204
UTI00116418MQYG265IKOY7GRNQIDRY,1567712.87,Client_52
UTI00137062YUIMUA34M56OLEDEHG8O,1322559.03,Client_19
UTI00134566R6BUBLDGHS360MEDVVZJ,4178513.96,Client_231
